time,pos_x,pos_y,pos_z,turret_x,turret_y,moveWS,moveAD,turretQE,turretRF,fire,ammo,fire_state,impact_x,impact_y,impact_z,hit
264.6569383,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
265.7155502,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
266.7731748,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
267.8458829,150.0,8.0,150.0,75.16,0.0,STOP,,,,True,0.0,empty,,,,
268.5466470718384,,,,,,,,,,,,,190.7949,7.89829,161.1407,terrain
268.9080906,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
270.0055711,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
271.0605276,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
272.1415558,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
273.2568905,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
274.2936749,150.0,8.0,150.0,75.16,0.0,STOP,,,,True,0.0,empty,,,,
